,MovieTitle,Domestic,Iceland,United Kingdom,Singapore,France,Austria,Bahrain,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Egypt,Estonia,Finland,Germany,Greece,Hungary,Israel,Italy,Jordan,Kuwait,Latvia,Lebanon,Lithuania,Netherlands,Norway,Oman,Poland,Portugal,Qatar,Romania,Serbia and Montenegro,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Turkey,Ukraine,United Arab Emirates,Argentina,Aruba,Bolivia,Brazil,Chile,Colombia,Costa Rica,Dominican Republic,Ecuador,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Uruguay,Australia,Hong Kong,India,Indonesia,Japan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Russia/CIS,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,China,East Africa,Venezuela,Ghana,Kenya,Nigeria,Jamaica,Trinidad & Tobago,Russia,Switzerland (French),Middle East Other,South Africa/Nigeria,Switzerland (German),S/E/W Africa,Central America,Lesser Antilles,Central America+,Cambodia,Puerto Rico,Middle East/UAE,Ethiopia,Curacao,Czech Republic/Slovakia,Greece and Cyprus,Russia/CIS/Ukraine,Iran,Switzerland (Italian),Lebanon/United Arab Emirates,Canada,Baltic States,West Indies,Middle East,Syria,Switzerland (French/Italian),North Macedonia,Netherlands Antilles,Ireland,Iraq,El Salvador,Guatemala,E/W Africa,Palestine,Malta,Yugoslavia,Morocco,Albania,Bangladesh,Laos,Bosnia,Bosnia and Herzegovina,Saudi Arabia
2813,Beverly Hills Cop II,153665036,0,1798517,373689,4014022,314825,0,493074,0,0,0,0,689983,7599,0,295428,2589715,257968,0,195799,2181962,0,0,0,3949,0,954740,396504,0,0,153737,0,0,0,0,0,945392,1008806,1427082,610798,65418,0,0,242590,0,0,400018,50338,95806,0,48818,61523,0,165025,0,0,0,0,12010,1826962,442903,10294,0,10125272,97139,0,130113,0,98391,0,718944,0,669189,126259,0,0,0,169055,0,0,0,0,0,0,0,0,0,0,0,0,94063,93155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,Stuart Little,140035367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748071,0,0,0,0,0,0,0,0,0,0,1855160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Superman,134218018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,Resident Evil: Afterlife,60128566,62164,7492098,1956457,9009612,2427531,0,971757,405587,126609,0,587156,641177,156129,161964,485901,16119840,643025,828587,423771,5253337,0,0,176573,195081,188487,872799,584921,0,1623327,1188776,0,538348,58686,221284,90699,450701,7800947,1965423,0,2388597,1738030,1128982,1392142,0,400474,9488168,1353662,3124133,0,0,1027886,0,11148133,0,0,0,1262371,161693,4440687,2369036,0,588583,55120606,3563274,0,494381,0,2039599,19729290,12963377,0,6048031,3415485,0,21640678,0,2447898,0,0,0,0,0,0,0,0,0,0,0,941942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,Rambo: First Blood Part II,150415432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,Hook,119654823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,Wrath of the Titans,83670083,71276,12364609,2887442,7324412,1331487,0,1484244,452696,209038,0,746860,561479,237532,0,194981,8208218,1749779,636622,444454,5447003,0,0,0,222067,0,1357923,602908,0,1649454,702649,0,0,125335,121256,121256,994048,7926162,1002562,0,2445418,1667885,1666953,5226328,0,518775,15869618,2434959,5205874,0,0,1439874,0,17811321,0,0,0,3015519,206110,5607623,1440350,0,2537979,7638624,3714136,0,823103,0,3394375,22262485,6672586,0,0,2461126,0,0,103189,6820191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,G.I. Joe: The Rise of Cobra,150201498,75827,10313105,2505428,7390359,695928,0,1659242,223843,98107,"
        0
    ",242167,666420,102586,34353,202084,3929561,807493,448212,255777,4021992,0,0,64299,166351,55571,1334290,609322,0,344935,830720,0,199794,28483,0,34842,1345701,6501034,828618,408952,964177,489152,1353197,451933,0,73621,3517203,420139,923425,0,0,619555,0,7228645,0,0,0,741850,13913,6818543,1789732,"
        0
    ",2221932,8872480,2804979,0,1367884,0,3235639,9129805,15940289,0,2048471,2380237,0,0,48307,2871704,5013,0,60602,0,0,0,0,0,"
        0
    ",0,0,254451,0,"
        0
    ",0,0,0,0,0,"
        0
    ",0,0,0,0,0,0,0,0,0,0,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,Battleship,65422625,83333,12216671,4189981,8918606,1128193,0,1447151,178621,136642,0,310095,629098,247803,0,251827,9546461,623133,430553,383777,5747869,0,0,0,128535,0,1546652,1201917,0,931981,619169,0,0,32373,84325,92908,915979,5280066,1437234,0,1440285,1994042,1703604,1510747,0,134575,3773080,664911,1478203,0,0,417851,0,9633057,0,0,0,1252260,49055,10194275,2490367,1790632,3762420,18128606,6415419,0,1201129,0,2851193,21998643,14552031,0,0,4817092,0,48328711,34129,2461566,10862,0,83416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,Close Encounters of the Third Kind,116395460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,Mulan,120620254,0,0,0,35265856,0,0,0,0,0,0,0,0,0,0,0,23109743,0,0,0,15267199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,A Good Day to Die Hard,67349198,134141,16564201,2107414,15589961,2369656,298933,2088488,505190,161485,0,275827,2558145,304228,0,1361077,15252877,475599,932120,811379,2772861,0,0,0,483174,0,3026761,2861726,0,1331873,980480,0,0,82674,186288,163482,948754,4408158,2758519,0,1321950,1381843,1914667,2421889,0,178926,8572992,1056820,1719450,0,0,632075,0,8583037,0,0,0,1118637,151996,11232270,3688633,2249095,4609659,21426025,3438289,0,1363914,0,2131141,12231281,9766531,0,0,2279578,0,31620000,106749,2418126,0,0,257753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,The Polar Express,162775358,178905,23548686,0,11277362,1098186,0,2059243,41029,0,0,161336,1024761,18449,0,396759,10046849,1382050,251351,481175,5528367,0,0,0,77104,0,1460712,1325666,0,1558560,796211,0,0,0,0,0,268500,7170277,980360,1260299,1025349,0,0,1039399,0,0,1900000,596305,152000,0,0,0,0,8168412,0,0,0,91000,0,7533119,960417,0,0,9893258,650197,0,818731,0,0,1345900,3164304,0,2100000,393200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,Chicago,170687518,0,25993706,0,6377641,1231157,0,0,0,0,0,445112,0,60402,0,679972,5323080,2045000,424134,0,5295158,0,0,0,0,0,675987,1203104,0,1643121,0,0,0,0,0,0,1066793,9228592,0,0,669705,0,0,1029924,0,0,0,242423,0,0,0,0,0,3578024,0,0,0,0,0,11000511,0,0,0,27383935,0,0,1524299,0,0,0,0,0,1094598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,Rise of the Guardians,103412758,120427,19559694,1990302,25314994,1262321,0,2734414,635923,381149,0,345373,867390,150935,0,1007365,6926594,80781,1008561,1384784,9618836,0,0,0,83974,0,1500693,1409710,0,1822972,1576068,0,0,127206,141981,242149,2103188,8360297,2424971,0,2706356,1749620,865233,314955,0,469382,12470793,2343826,2140834,0,0,1312283,0,16911684,0,0,0,1962097,138282,13767196,317567,433338,864842,0,1876588,0,1711311,0,1542753,14862284,6491615,0,0,884115,0,0,42092,3688494,0,0,10813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,The Pursuit of Happyness,163566459,68573,18852776,535685,7614243,1020738,91337,1095654,36164,22181,0,50180,428499,90607,32251,59275,12096782,852590,202978,446370,21309984,49605,123438,41825,113923,46672,1340879,345107,29764,302532,524091,66550,118187,9187,22490,75266,1040577,8926557,541414,0,719987,91048,436438,303107,39293,47851,6331267,237232,1118140,0,146737,215415,0,7789998,0,0,0,445001,92632,10808433,744209,665638,207160,22680713,134399,0,1132605,0,272520,431916,4036847,0,1121490,243136,0,848578,84579,1268108,0,0,59661,100881,0,0,364066,0,0,991860,0,460961,122774,0,0,0,0,0,43024,0,0,0,0,98531,0,0,0,0,0,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,The Fault in Our Stars,124872350,84716,19428900,1600384,8192055,1182053,228709,1819181,79394,156129,0,246920,1768912,167233,0,1146190,11505763,121978,110034,752747,6726151,0,0,0,305278,0,3677614,1896014,0,634825,1363915,0,0,82429,112359,0,672858,4559790,2597479,0,1530281,74911,1143488,3514513,0,255804,31186731,3266566,2150783,0,0,932949,0,15131716,0,0,0,2210138,319623,12223317,1028538,1004823,0,0,1003931,0,1828855,0,2954935,2051448,5517872,0,0,319571,0,0,21540,3965962,0,0,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,The Blind Side,255959475,47982,9127125,279274,0,979955,0,0,0,95404,0,0,239779,0,0,97275,6295841,0,0,568626,0,0,0,0,0,0,0,380455,0,0,712584,0,0,0,0,0,1046568,2529601,0,0,0,0,196544,308898,0,35097,3004286,96354,382314,0,0,140998,0,4105623,0,0,0,354112,76906,12273902,92795,0,0,0,0,0,1289019,0,126112,0,2165985,0,503586,0,0,0,33024,355921,6945,0,26977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,Runaway Bride,152257509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21876314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,Ransom,136492681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,Bolt,114053579,159231,26755584,1781132,23381553,2198122,0,3284544,325734,597946,0,665245,2923427,31973,306993,1817483,8394859,988063,760781,1615026,7073495,0,0,210294,69055,353955,3577161,2088690,0,4846800,2228595,0,441817,64007,248517,290295,930116,10972787,3683425,1782764,1314254,687878,467860,2103777,0,329401,4640182,1788695,2385318,0,0,1045198,0,7915302,0,0,0,1116711,150701,7611037,1981317,0,723640,16537605,1344988,0,1110008,0,564838,12242512,3600363,0,896642,350751,0,6578259,24306,2236184,9044,0,11159,0,0,0,0,0,0,0,0,771216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,Little Fockers,148438600,148651,30669391,1247516,10884568,2739854,0,2354719,482621,304851,0,1028563,0,164770,127718,519046,11734435,1730368,994401,882668,6708478,0,0,153301,341098,127327,2915298,773066,0,1787463,1518686,0,804614,164556,180678,518587,1977706,10182446,1300005,3410560,750230,1246532,1020212,3982943,0,128811,5331601,0,704965,0,0,251063,0,7274874,0,0,0,641367,268182,18830734,1226294,0,530811,0,604211,0,1074277,0,612951,12607406,466017,0,862732,264332,0,0,17028,1535888,22659,0,37395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,Robin Hood,30824628,49578,3537633,484314,2681406,419993,322381,797659,225491,272205,42539,209558,615632,267969,81919,349494,2649125,202676,201826,804253,2197881,62760,670944,55249,214538,56607,2035138,555670,260464,374053,608365,289631,583770,60832,93007,91152,727292,1433489,578897,597667,371694,590369,1432822,282948,12314,65653,3362153,269992,1483097,49700,84224,257183,30302,1996452,18396,103217,19017,599757,37325,2182987,1126489,162394,1414660,1101834,1507462,23218,603340,43079,1008596,4232377,1931205,54184,1136160,706304,291383,610348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,Austin Powers: The Spy Who Shagged Me,206040086,348383,41313215,750999,6482167,1032093,0,808114,5274,95777,0,0,649104,0,0,607006,6600612,384604,126565,850233,1736231,0,0,0,0,0,1304262,1248201,0,93670,867685,0,0,0,0,154108,1254924,3784824,936039,771790,427977,0,0,595377,0,12094,1222090,205460,115494,0,0,10886,0,1365367,0,0,0,67293,0,14447826,699389,149386,124398,9334386,0,0,2062073,0,197578,103413,1011315,0,235810,239787,0,0,0,283968,0,0,0,0,0,0,0,0,0,0,0,0,0,242173,0,320584,0,0,0,51598,0,0,0,0,130713,0,47024,67503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,Maze Runner: The Scorch Trials,81697192,115274,13288343,3274597,25362216,657491,580399,3006949,325405,190130,0,436520,1718542,94199,189051,759225,5573737,547028,679949,1191746,2842934,136286,456884,135948,368150,148629,4025266,1637349,339099,1047183,879902,569380,587397,103671,176149,62071,1135750,5793258,2072233,530241,3120490,809542,3025337,2551164,0,276670,6937082,2024589,1451779,0,63846,962420,0,9511948,0,0,0,1837281,108493,9812639,4560290,783515,0,3382867,5471489,30127,1684731,0,3903354,8901034,19066066,0,6760750,2583030,1218456,29575097,0,5208364,529272,69860,30806,15388,82814,7819016,800333,0,0,750217,0,1454025,0,0,0,1138235,0,5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33945,0,0,50205,0,0,0,0,0,0,0,0,0,0
2838,Ocean's Thirteen,117154724,212050,26483353,1207429,13629574,2683733,0,3043627,388204,287689,0,553102,1538878,368762,218645,1345363,16958691,2681857,892519,828917,8106142,105462,0,221275,123768,188513,4480692,2427178,0,1367618,1789744,0,249091,124793,163944,265150,1474708,10979002,2970946,3260300,2405706,872197,1022501,1249931,0,41701,4650864,370211,984092,0,0,245820,0,5382669,0,0,0,355466,80204,10384499,1566989,1209886,747062,27311581,549297,0,1396154,0,984536,6745631,9708656,0,1017123,868894,0,0,126042,1009467,0,0,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,The SpongeBob Movie: Sponge Out of Water,162994032,253443,11898007,872925,7999456,1462132,0,2129451,502432,347088,0,1321939,256826,84955,202674,514773,11051014,1277484,1059284,4347459,5528309,82249,0,229571,300743,322129,2935503,0,103303,2322967,874134,0,509234,262627,252395,256054,1222719,6237937,588692,0,1671456,761641,1295734,205,0,560997,17188528,1657101,1352559,0,0,1713004,0,15176891,0,0,0,2946120,245158,6322043,564004,179425,0,212445,1285739,0,1134011,0,1072828,8862353,2162048,0,1062409,401658,0,8762372,0,0,0,247077,0,0,0,0,256164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,The Expendables 2,85028192,231512,9686288,2661665,15825283,2004259,0,2678030,336734,255673,0,836015,1418178,0,0,1289948,12133346,816536,775832,0,7022081,0,0,0,560668,0,2955415,1894309,0,1389600,2048281,0,0,93809,232699,185188,0,7168633,1299171,0,3067931,1355003,2487314,2191925,0,216928,16370725,395089,0,0,0,0,0,10828854,0,0,0,2036020,59840,8490452,1664597,1802653,0,9119887,5027237,0,1002156,0,2276039,17937429,2661741,0,0,1760301,0,53090000,0,627749,0,0,102004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,A Beautiful Mind,170742341,0,11566132,0,3706550,1645762,0,0,103997,0,0,444889,0,0,0,1234451,13641360,0,402672,0,12260691,0,0,0,0,0,2548342,656352,0,0,0,0,0,0,0,0,1154472,10359805,0,0,1999236,0,0,1512073,0,0,5767213,0,0,0,0,0,0,7786598,0,0,0,0,0,10368890,0,0,0,14286836,0,0,1423731,0,0,0,6140813,0,1072921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,As Good as It Gets,148478011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,Chicken Little,135386665,210335,23557158,0,14704069,2403889,0,2179660,34174,0,0,363495,3030923,15983,0,975688,11942994,0,0,0,8983961,0,0,0,86845,0,2316917,3173658,0,3285419,0,0,42696,28766,143951,0,1144013,11077762,4805503,2198437,1360714,171813,256115,2316024,0,0,4512411,1197922,0,0,0,0,0,11352998,0,0,0,0,0,10033503,1997675,0,0,22295952,0,0,1286993,0,0,2411140,3101125,0,1088083,805400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,Air Force One,172956409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,Beverly Hills Cop,234760478,0,1382048,229653,2967437,285542,0,386320,0,0,0,0,366151,12057,0,229656,1958319,92984,0,262855,1115481,0,0,0,17542,0,778533,444497,0,0,111124,0,0,0,0,0,544360,657102,1188696,406369,0,0,0,538500,0,0,1632952,123769,140256,0,49275,89499,0,569494,0,0,0,148134,32353,2155670,426841,21694,0,4148250,60515,0,121545,0,60107,0,0,0,321649,183963,0,0,0,394694,0,0,0,0,0,0,0,0,0,0,0,0,92312,107139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,The Proposal,163958031,229159,19239235,1393207,6890722,3362562,0,2959665,184526,203171,0,418690,1604504,295599,219258,494545,18505527,1196317,1462262,1241817,6416839,0,0,219141,451263,162068,4433562,1428945,0,2665046,1726132,0,610169,111960,276005,369835,2631303,5959363,2267209,1462989,747267,927675,1009865,885702,0,35307,7438656,293813,839986,0,0,311335,0,6665637,0,0,0,633125,156223,13971668,1617635,0,890745,2914626,700306,0,1709483,0,1058046,7583672,2045349,0,1400215,770641,0,0,98735,2636592,33280,0,160573,0,0,0,0,0,0,0,0,144995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,The Conjuring,137400141,148656,16201474,2164452,9877497,1048011,0,3020858,85296,96935,0,573751,626034,446047,0,452463,4620218,1258341,304912,442234,4714172,0,0,0,131643,0,1383781,1492917,0,1777532,429876,0,0,55591,179443,24649,448703,7966735,925497,0,893912,532571,1097786,1039470,0,368327,7819451,4503022,3832226,0,0,1152572,0,18948011,0,0,0,2304727,236769,8167711,993194,3794888,0,0,3736613,0,1219270,0,1348452,10044616,15213635,0,0,602480,0,0,6044,3618768,0,0,20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,The Last Airbender,131772187,59077,6564441,2015668,11546248,2191663,0,3253724,469659,126758,0,625220,789779,192167,145903,355025,15572208,563771,861772,813126,7821944,0,0,175776,217530,156754,3761185,641264,0,1522441,1718359,0,536068,51923,188675,179326,1328262,9840134,1432303,0,3168703,1752582,1419186,2760838,0,237461,9653005,1768877,3408130,0,0,495426,0,14069069,0,0,0,2120847,93747,9601631,650455,0,3185064,6018615,2542932,0,1609827,0,2648559,18300513,11836191,0,428793,1373034,0,4527705,84719,2262106,8003,0,52167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,Inglourious Basterds,120540719,226081,16439434,700280,24978026,4508064,33972,5339232,314544,440480,0,1573071,2599606,145799,289951,2248461,23585703,2171294,1320254,2255778,13380924,0,0,185532,178271,189884,6874289,4184347,0,3272227,2308565,0,565615,213690,273116,363637,757109,15418489,5186536,0,1925299,571061,584925,1216394,0,11381,5050972,900805,424169,0,0,1224,0,5514816,0,0,0,465891,78318,12328181,772626,0,568710,6604511,267020,0,1238584,0,42129,5981035,2135174,0,418586,311150,0,0,38598,855911,7487,0,21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,Fatal Attraction,156645693,0,16914376,594083,13869306,2209555,0,3305366,0,0,0,0,1356705,0,0,1336579,20581287,1076471,11698,1453031,12486624,0,0,0,0,0,5899717,1943784,0,0,242615,0,0,0,0,0,2071276,4599199,4617759,4426440,89313,0,0,1269307,0,0,1449561,496306,691062,0,64775,146511,0,851468,0,0,0,173290,128916,8680604,1117264,0,0,20748900,87803,0,704007,0,75086,0,297493,0,983774,128998,0,0,0,616112,0,756057,0,0,0,0,0,0,0,0,0,135644,108888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,The Conjuring 2,102470008,168583,15500000,0,11312824,0,0,0,70964,0,0,650461,0,0,0,614645,7300000,0,0,0,2800000,0,0,0,0,205541,1988298,2081616,0,2648144,717648,0,365740,0,388891,71219,557369,7188139,0,833000,711000,183114,1816630,3894800,0,0,17121025,1850000,6000000,0,0,0,0,20425659,0,0,0,0,571957,8096663,1700000,9400000,12500000,647000,3900000,0,1550647,0,4200000,4240306,13838970,0,4800000,1499058,0,0,0,0,0,0,0,0,0,0,0,0,0,131698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,Schindler's List,96065768,0,21170107,1469622,17233433,3607425,0,5549737,30346,247176,0,0,1522151,0,0,2102803,38500174,1223964,522672,2159482,16786823,0,0,0,0,0,8766228,2538884,0,1830879,1017329,0,40712,0,0,175145,1341280,8687880,4894561,5650065,644337,0,0,4004849,0,0,4625918,683127,1731353,0,58880,161306,0,4327175,0,0,0,497263,331537,6967301,2782288,129292,0,32785635,0,0,1190758,0,1893328,0,10732554,0,3176169,628731,0,0,0,416781,0,0,0,0,0,0,0,0,0,0,0,0,35383,235683,0,0,0,0,0,132011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
